amount,location,transactions_last_hour,is_new_device,is_new_location,fraud
21047.5,Pune,3,1,1,1
34562.25,Hyderabad,0,1,1,1
1250.37,Chennai,3,1,1,0
23565.96,Pune,0,1,1,1
30861.29,Guntur,7,1,0,1
44148.32,Pune,9,1,0,1
11214.73,Delhi,3,0,1,0
35978.89,Guntur,2,1,1,1
8159.45,Chennai,2,1,1,0
21385.67,Bangalore,3,0,1,0
45816.64,Mumbai,9,1,1,1
46137.9,Bangalore,6,1,0,1
48621.49,Bangalore,4,1,0,0
35480.93,Pune,1,1,0,0
28512.34,Bangalore,9,0,0,0
13861.82,Bangalore,7,1,0,1
43865.96,Vijayawada,4,0,0,0
11303.99,Vijayawada,9,1,1,1
30311.39,Guntur,7,0,1,1
12533.94,Vijayawada,1,0,1,0
3154.08,Hyderabad,2,0,1,0
23998.62,Bangalore,4,1,0,0
31551.83,Delhi,6,1,1,1
40037.61,Chennai,2,0,0,0
607.02,Bangalore,4,1,1,0
19136.92,Hyderabad,1,0,0,0
41165.73,Vijayawada,2,1,0,0
38961.38,Pune,3,1,1,1
43229.53,Mumbai,8,1,0,1
29159.28,Pune,10,1,0,1
48545.53,Bangalore,1,0,0,0
35320.23,Bangalore,8,1,0,1
34818.57,Guntur,6,1,0,1
3716.7,Chennai,8,1,0,0
14901.51,Vijayawada,2,0,1,0
46646.13,Chennai,2,0,0,0
15570.37,Pune,4,0,1,0
10474.82,Chennai,1,0,1,0
33197.96,Hyderabad,9,1,1,1
1730.21,Bangalore,10,1,0,0
19133.31,Guntur,9,0,0,0
32366.99,Guntur,7,1,1,1
23344.23,Chennai,3,0,1,0
42089.47,Mumbai,0,0,0,0
47367.73,Pune,2,0,1,0
19603.09,Vijayawada,2,1,1,1
10028.62,Hyderabad,2,0,0,0
6900.98,Guntur,2,1,1,0
10854.76,Chennai,0,0,0,0
9943.7,Guntur,6,1,1,1
36729.76,Mumbai,1,1,1,1
46647.45,Vijayawada,0,1,1,1
38817.7,Chennai,9,1,1,1
44942.39,Mumbai,0,0,1,0
10609.41,Bangalore,1,0,0,0
40821.63,Chennai,2,0,0,0
13615.58,Bangalore,2,0,0,0
22976.79,Delhi,9,0,0,0
35913.2,Hyderabad,2,0,1,0
44065.89,Bangalore,0,1,1,1
33061.64,Delhi,8,1,0,1
32145.44,Pune,7,1,1,1
5382.96,Hyderabad,9,0,1,0
19377.24,Vijayawada,10,0,1,1
39452.13,Guntur,7,0,1,1
9075.95,Pune,5,0,1,0
19770.73,Vijayawada,8,1,1,1
47363.0,Delhi,7,0,0,0
28712.83,Vijayawada,1,0,0,0
4318.36,Hyderabad,0,0,1,0
11861.74,Guntur,5,1,0,1
22775.29,Hyderabad,0,1,1,1
39917.09,Guntur,3,0,1,0
29429.07,Vijayawada,9,1,1,1
29949.06,Vijayawada,1,1,0,0
8857.59,Chennai,7,1,1,1
11093.57,Hyderabad,7,0,0,0
18099.76,Guntur,4,0,0,0
18846.46,Pune,6,1,1,1
42514.87,Chennai,3,0,0,0
10197.6,Delhi,4,1,1,1
43872.73,Mumbai,0,1,1,1
686.0,Hyderabad,7,0,0,0
43023.05,Guntur,9,1,1,1
30642.66,Delhi,5,0,1,1
12943.2,Chennai,2,1,1,1
8081.92,Chennai,9,1,1,1
13473.57,Mumbai,7,1,1,1
39760.04,Hyderabad,2,1,0,0
20976.21,Vijayawada,6,1,0,1
40495.11,Vijayawada,2,0,1,0
7630.38,Mumbai,4,0,0,0
46210.62,Vijayawada,6,0,0,0
29611.48,Pune,5,1,0,1
12293.75,Vijayawada,10,0,1,1
41350.74,Pune,4,0,0,0
18911.46,Mumbai,5,1,0,1
4945.09,Hyderabad,3,0,0,0
2276.11,Guntur,9,0,0,0
40964.21,Guntur,1,0,0,0
47492.87,Bangalore,2,0,1,0
25616.95,Pune,1,1,0,0
27217.65,Bangalore,8,1,1,1
44692.11,Bangalore,1,0,1,0
27857.97,Bangalore,0,1,1,1
37528.82,Pune,10,0,0,0
8965.3,Delhi,8,1,1,1
12303.14,Pune,5,1,1,1
14160.27,Pune,6,1,0,1
36238.6,Guntur,3,1,0,0
30564.7,Guntur,6,0,0,0
9746.07,Hyderabad,0,1,0,0
14287.67,Guntur,9,1,0,1
14142.08,Delhi,7,0,0,0
43148.77,Bangalore,7,0,1,1
28810.83,Chennai,8,0,0,0
5633.59,Chennai,8,0,0,0
43771.65,Vijayawada,6,1,0,1
35340.9,Chennai,0,0,1,0
37424.99,Pune,8,1,0,1
9508.75,Hyderabad,1,0,1,0
16399.21,Chennai,2,1,0,0
27536.68,Pune,0,1,0,0
42138.32,Hyderabad,9,0,0,0
22609.98,Delhi,8,1,0,1
37838.7,Chennai,3,0,0,0
44112.51,Chennai,8,1,0,1
40746.41,Guntur,6,0,1,1
44175.31,Pune,8,1,0,1
22798.3,Guntur,3,1,1,1
140.94,Vijayawada,1,0,0,0
10136.14,Chennai,3,0,0,0
17531.45,Delhi,2,1,0,0
16335.81,Delhi,0,1,1,1
19343.57,Mumbai,10,0,1,1
41293.54,Bangalore,2,0,0,0
12443.38,Delhi,1,0,1,0
47830.47,Mumbai,1,1,0,0
48499.86,Mumbai,6,0,1,1
33070.98,Pune,2,0,0,0
18905.83,Mumbai,6,1,0,1
28779.83,Delhi,1,0,1,0
10286.59,Mumbai,9,0,1,1
11253.43,Delhi,4,1,0,0
36934.89,Bangalore,2,0,1,0
31407.34,Bangalore,2,1,1,1
3240.16,Hyderabad,7,1,1,1
28165.55,Delhi,8,1,1,1
12820.01,Bangalore,5,1,1,1
3855.87,Guntur,8,0,1,0
20606.58,Mumbai,3,1,1,1
10392.27,Bangalore,9,0,1,1
38842.65,Bangalore,8,0,1,1
15870.25,Hyderabad,9,0,1,1
16400.68,Vijayawada,2,0,0,0
19983.73,Pune,7,0,1,1
14564.91,Vijayawada,9,0,0,0
13600.92,Chennai,4,1,0,0
127.18,Mumbai,8,0,0,0
24175.13,Bangalore,10,0,1,1
41687.04,Chennai,1,1,1,1
826.99,Hyderabad,7,1,0,0
131.53,Pune,0,1,1,0
5180.94,Hyderabad,9,1,0,0
45566.91,Guntur,5,1,1,1
27942.11,Bangalore,9,0,1,1
21656.46,Hyderabad,9,0,1,1
32716.02,Pune,8,1,0,1
43921.52,Chennai,0,0,0,0
21443.57,Bangalore,1,0,0,0
45954.81,Hyderabad,4,1,0,0
19730.39,Pune,4,1,1,1
40943.16,Hyderabad,5,0,1,1
18953.71,Mumbai,2,0,1,0
30602.96,Mumbai,6,1,0,1
46628.7,Guntur,2,0,0,0
30488.52,Bangalore,5,0,0,0
22034.88,Bangalore,0,1,1,1
24071.98,Mumbai,6,1,1,1
18681.03,Vijayawada,3,1,1,1
4909.81,Hyderabad,3,0,1,0
24506.04,Mumbai,1,0,1,0
36459.84,Hyderabad,3,0,0,0
265.88,Vijayawada,3,1,0,0
47330.59,Vijayawada,1,1,0,0
31702.04,Pune,7,1,0,1
38642.8,Mumbai,8,0,1,1
35647.04,Vijayawada,5,1,0,1
29264.35,Vijayawada,4,0,1,0
35668.85,Guntur,5,0,1,1
48877.17,Guntur,5,1,1,1
22486.47,Hyderabad,0,1,0,0
18227.31,Delhi,9,0,1,1
22759.99,Mumbai,4,1,0,0
31967.57,Delhi,5,0,1,1
43704.87,Guntur,4,0,1,0
17884.72,Bangalore,4,1,0,0
14540.31,Mumbai,9,0,0,0
11645.26,Chennai,8,0,0,0
6328.11,Guntur,3,1,0,0
34450.2,Hyderabad,3,0,1,0
25697.69,Mumbai,8,0,0,0
39740.75,Hyderabad,7,1,0,1
14333.53,Mumbai,8,1,0,1
34245.13,Delhi,5,0,0,0
34606.32,Mumbai,6,1,0,1
36474.03,Guntur,7,0,0,0
17876.4,Bangalore,10,1,0,1
14032.89,Delhi,6,1,0,1
22190.38,Guntur,6,0,1,1
49348.15,Vijayawada,3,0,1,0
29424.27,Pune,9,1,1,1
13173.46,Hyderabad,5,0,0,0
5697.06,Chennai,8,1,1,1
28914.23,Vijayawada,8,0,1,1
4850.46,Bangalore,1,1,1,0
8593.04,Bangalore,4,1,1,0
31000.73,Delhi,10,1,1,1
8617.76,Mumbai,5,1,1,1
37736.26,Vijayawada,2,0,0,0
7258.62,Vijayawada,7,1,0,0
15032.06,Guntur,8,0,1,1
23159.89,Mumbai,5,1,1,1
40563.17,Delhi,4,0,1,0
38051.42,Guntur,2,1,0,0
9193.04,Mumbai,3,0,0,0
37624.08,Chennai,8,0,0,0
30526.75,Mumbai,7,0,1,1
28864.24,Delhi,0,0,0,0
23453.72,Vijayawada,0,1,1,1
28057.67,Chennai,6,1,0,1
41173.32,Hyderabad,5,0,1,1
37751.75,Chennai,7,0,1,1
6414.17,Guntur,6,0,0,0
28826.1,Chennai,9,0,0,0
47930.44,Bangalore,8,0,1,1
6806.62,Chennai,5,1,0,0
36203.0,Guntur,0,0,1,0
42793.7,Mumbai,1,0,1,0
3143.73,Delhi,2,1,0,0
10408.55,Chennai,1,1,1,1
19017.82,Guntur,6,0,1,1
10929.94,Chennai,5,1,0,1
17726.17,Mumbai,9,0,0,0
27273.18,Bangalore,6,0,1,1
22573.1,Pune,3,0,1,0
41038.53,Mumbai,3,1,0,0
17401.2,Bangalore,1,0,1,0
12380.36,Chennai,10,0,0,0
23629.69,Vijayawada,2,1,0,0
27280.64,Hyderabad,6,1,1,1
17221.46,Guntur,3,1,0,0
18947.78,Pune,4,1,0,0
3919.52,Chennai,1,1,1,0
16804.63,Bangalore,10,1,1,1
2238.4,Chennai,5,0,0,0
33497.01,Delhi,8,0,0,0
49008.45,Delhi,0,1,0,0
21042.95,Bangalore,6,0,0,0
31724.62,Guntur,10,1,1,1
26490.54,Chennai,9,0,1,1
46335.59,Pune,9,1,0,1
24815.33,Vijayawada,4,0,0,0
25332.25,Mumbai,4,1,1,1
37744.5,Mumbai,5,0,0,0
26928.11,Guntur,7,0,1,1
22730.29,Guntur,3,0,1,0
39462.93,Chennai,6,1,0,1
15322.84,Chennai,3,0,1,0
27464.0,Chennai,7,1,0,1
10801.01,Hyderabad,4,1,1,1
41487.06,Hyderabad,1,0,0,0
31172.16,Pune,1,1,0,0
48469.3,Vijayawada,2,0,1,0
17499.17,Guntur,2,0,1,0
32794.92,Hyderabad,2,0,0,0
36235.64,Vijayawada,5,1,1,1
465.41,Hyderabad,4,0,0,0
35393.08,Chennai,7,1,0,1
8062.1,Hyderabad,5,0,0,0
31107.07,Vijayawada,9,1,0,1
7295.5,Delhi,4,1,0,0
7636.07,Chennai,6,1,1,1
9248.28,Bangalore,5,0,1,0
39693.2,Bangalore,2,1,0,0
41635.85,Pune,10,0,0,0
5073.97,Chennai,8,0,0,0
15343.39,Pune,8,1,0,1
10834.1,Pune,7,0,0,0
22487.68,Vijayawada,10,0,0,0
38973.9,Pune,0,1,0,0
44673.8,Mumbai,6,0,0,0
9910.03,Mumbai,8,0,0,0
23295.83,Hyderabad,9,1,0,1
4879.41,Hyderabad,3,0,1,0
1397.24,Guntur,7,0,1,0
9556.38,Vijayawada,0,1,0,0
4766.86,Delhi,3,1,0,0
44241.52,Vijayawada,10,1,1,1
9363.33,Bangalore,0,1,1,0
37199.73,Vijayawada,1,1,0,0
27403.17,Delhi,1,1,0,0
12916.08,Vijayawada,3,1,0,0
41270.12,Vijayawada,4,1,0,0
18091.24,Vijayawada,1,1,0,0
17181.83,Vijayawada,3,1,0,0
47722.06,Bangalore,10,0,1,1
37121.2,Pune,7,1,0,1
30889.5,Mumbai,3,0,1,0
15858.73,Pune,3,0,1,0
4037.25,Vijayawada,7,1,0,0
13590.38,Guntur,5,1,1,1
19175.02,Guntur,2,0,0,0
16051.49,Pune,8,0,0,0
27070.58,Bangalore,6,1,1,1
24000.58,Chennai,6,1,0,1
23234.09,Bangalore,0,0,1,0
22863.71,Guntur,0,0,1,0
48838.36,Bangalore,1,0,1,0
31023.59,Pune,9,0,0,0
15108.7,Pune,0,1,0,0
30435.68,Mumbai,10,0,0,0
48984.41,Bangalore,4,1,1,1
22507.46,Chennai,0,0,0,0
28746.8,Bangalore,8,1,1,1
21641.5,Guntur,2,0,0,0
49893.77,Hyderabad,3,1,0,0
18028.05,Chennai,5,0,0,0
198.72,Chennai,0,0,1,0
39684.64,Guntur,6,1,0,1
30648.1,Bangalore,0,0,0,0
6043.64,Pune,0,0,0,0
28429.1,Vijayawada,10,0,0,0
34307.0,Hyderabad,3,1,1,1
19471.41,Guntur,8,1,1,1
47145.86,Bangalore,8,1,1,1
19486.54,Bangalore,0,0,0,0
34246.42,Guntur,3,1,0,0
36178.32,Guntur,3,1,0,0
26217.23,Mumbai,1,1,0,0
34745.71,Vijayawada,5,0,1,1
48641.64,Guntur,3,1,0,0
18214.64,Pune,5,0,1,1
20614.68,Bangalore,7,1,1,1
14240.84,Delhi,4,1,1,1
7498.67,Vijayawada,0,0,0,0
13423.13,Guntur,10,0,0,0
34467.04,Delhi,2,0,0,0
29863.53,Pune,4,0,0,0
7122.85,Delhi,8,1,0,0
13177.79,Chennai,5,0,1,1
39504.46,Bangalore,5,0,1,1
8072.49,Hyderabad,3,1,1,0
520.22,Vijayawada,1,0,0,0
27627.86,Pune,5,0,0,0
46919.58,Mumbai,10,0,1,1
28266.59,Hyderabad,4,1,0,0
3135.53,Hyderabad,9,0,0,0
13298.66,Guntur,6,0,0,0
6476.56,Guntur,3,0,1,0
1578.27,Pune,2,0,0,0
3525.32,Bangalore,1,0,0,0
47330.54,Pune,5,0,1,1
21817.79,Bangalore,5,0,1,1
19153.6,Vijayawada,0,1,0,0
48925.62,Pune,6,0,1,1
41278.35,Mumbai,0,0,0,0
11906.23,Bangalore,5,1,0,1
24641.72,Mumbai,2,1,0,0
27960.88,Pune,6,0,1,1
26784.43,Vijayawada,2,1,0,0
41319.9,Delhi,10,0,1,1
49344.6,Pune,8,1,1,1
46753.88,Bangalore,6,0,0,0
49179.9,Delhi,9,1,1,1
25580.77,Delhi,4,1,1,1
41510.48,Chennai,10,0,0,0
18144.12,Bangalore,0,1,0,0
25079.87,Vijayawada,7,1,0,1
11841.14,Hyderabad,4,0,1,0
15431.2,Guntur,6,1,0,1
7625.71,Mumbai,5,1,1,1
8264.98,Pune,4,0,0,0
33030.25,Guntur,4,1,0,0
5143.66,Guntur,9,1,0,0
26606.7,Pune,7,0,0,0
11751.74,Vijayawada,3,1,1,1
36228.38,Hyderabad,8,1,1,1
49654.31,Mumbai,6,1,0,1
42352.44,Guntur,1,0,0,0
8133.79,Bangalore,5,1,0,0
4204.86,Guntur,2,0,0,0
35440.83,Hyderabad,0,1,1,1
41207.4,Guntur,3,1,0,0
35705.15,Hyderabad,10,1,0,1
10211.52,Delhi,0,0,0,0
27582.86,Guntur,9,0,0,0
40398.63,Bangalore,0,0,0,0
45957.28,Guntur,7,0,0,0
37535.6,Pune,7,0,1,1
2374.8,Mumbai,1,1,0,0
34218.77,Guntur,9,0,1,1
29133.54,Mumbai,4,1,1,1
46071.1,Chennai,10,0,0,0
47914.4,Vijayawada,5,0,1,1
35337.82,Delhi,0,1,0,0
26177.05,Delhi,0,1,0,0
29977.34,Guntur,0,0,1,0
47280.12,Guntur,1,1,0,0
38981.94,Chennai,7,0,0,0
33874.62,Delhi,9,1,1,1
24571.46,Mumbai,1,0,1,0
41891.31,Guntur,0,1,1,1
44993.55,Hyderabad,0,0,1,0
33719.45,Delhi,8,1,1,1
43369.87,Vijayawada,8,0,0,0
32601.46,Vijayawada,10,1,0,1
10743.04,Guntur,6,0,0,0
19596.08,Mumbai,0,1,1,1
42361.11,Hyderabad,4,1,1,1
19507.78,Pune,7,1,0,1
31025.21,Vijayawada,1,0,1,0
4563.19,Bangalore,0,0,1,0
41190.23,Delhi,6,0,0,0
46394.41,Hyderabad,3,0,1,0
48963.33,Bangalore,10,1,0,1
42441.88,Bangalore,1,0,0,0
27137.28,Hyderabad,4,0,0,0
609.92,Hyderabad,1,1,0,0
15888.0,Guntur,3,0,0,0
18478.22,Mumbai,1,1,1,1
38206.17,Pune,8,1,1,1
35674.47,Chennai,3,0,1,0
15561.92,Mumbai,1,0,0,0
952.09,Pune,1,1,1,0
13052.88,Guntur,2,1,1,1
16070.86,Guntur,3,1,1,1
6927.11,Mumbai,1,1,1,0
40378.28,Delhi,2,0,1,0
25383.81,Vijayawada,5,1,1,1
18881.39,Vijayawada,10,0,1,1
11431.43,Bangalore,6,0,0,0
39359.72,Pune,6,1,1,1
38680.89,Mumbai,7,0,0,0
3326.43,Chennai,1,0,1,0
3151.19,Mumbai,8,1,0,0
19275.28,Delhi,4,1,0,0
33262.52,Delhi,0,0,0,0
15970.7,Delhi,3,0,0,0
14895.69,Delhi,1,1,1,1
33618.78,Vijayawada,6,0,0,0
16683.31,Delhi,6,1,0,1
9378.23,Delhi,8,1,0,0
20889.31,Delhi,4,0,0,0
32669.86,Delhi,6,0,0,0
47285.21,Pune,3,1,0,0
23846.81,Chennai,2,1,0,0
44666.51,Pune,6,1,0,1
44806.45,Chennai,0,1,1,1
8900.61,Bangalore,5,1,0,0
400.72,Chennai,0,0,1,0
28927.75,Pune,1,1,1,1
47582.08,Mumbai,0,1,0,0
20633.54,Delhi,0,1,1,1
35562.93,Pune,5,1,0,1
42541.86,Bangalore,9,0,0,0
7443.41,Pune,2,1,0,0
37504.0,Vijayawada,2,1,0,0
3075.85,Delhi,2,0,0,0
5254.04,Delhi,1,1,1,0
21353.73,Pune,1,1,0,0
8302.65,Guntur,4,0,1,0
14518.61,Hyderabad,8,1,0,1
18802.37,Chennai,1,1,0,0
29267.26,Vijayawada,2,0,0,0
37369.18,Bangalore,9,0,0,0
9300.8,Guntur,6,1,1,1
3121.45,Delhi,8,0,0,0
23281.2,Pune,0,0,0,0
46200.16,Hyderabad,7,0,1,1
47073.98,Vijayawada,4,0,0,0
20722.11,Bangalore,7,0,1,1
18899.08,Vijayawada,3,0,1,0
28203.75,Hyderabad,7,1,0,1
27042.57,Mumbai,9,0,1,1
13079.47,Guntur,2,1,1,1
34974.15,Delhi,3,0,0,0
35065.65,Vijayawada,7,0,0,0
44750.9,Mumbai,1,1,0,0
32645.65,Vijayawada,4,1,0,0
41539.21,Mumbai,6,1,1,1
41220.73,Mumbai,7,0,1,1
48863.8,Mumbai,9,1,1,1
1267.41,Hyderabad,0,1,1,0
20992.92,Hyderabad,7,1,1,1
8565.34,Vijayawada,8,0,0,0
29791.59,Mumbai,2,0,0,0
38853.81,Bangalore,4,0,0,0
13026.5,Vijayawada,9,0,0,0
44947.74,Chennai,5,0,0,0
8748.33,Guntur,2,0,1,0
2132.78,Hyderabad,5,1,1,1
5764.75,Mumbai,3,1,1,0
39831.11,Pune,10,0,0,0
29086.67,Chennai,8,1,0,1
37777.15,Bangalore,3,0,0,0
42505.11,Vijayawada,6,0,1,1
461.4,Chennai,8,0,1,0
6210.2,Vijayawada,4,1,0,0
43997.22,Pune,0,1,1,1
15721.54,Guntur,9,0,0,0
7217.88,Guntur,7,1,0,0
24107.99,Vijayawada,4,1,1,1
3371.77,Bangalore,0,1,0,0
32081.77,Mumbai,9,0,1,1
31144.49,Pune,1,0,0,0
22372.29,Mumbai,3,0,1,0
11682.74,Bangalore,6,0,1,1
23725.28,Pune,2,1,1,1
5233.99,Guntur,2,0,1,0
22483.59,Vijayawada,3,0,0,0
33026.25,Vijayawada,8,1,1,1
13597.06,Guntur,3,0,0,0
17756.26,Hyderabad,3,1,1,1
15957.97,Guntur,4,0,0,0
29136.15,Hyderabad,1,1,0,0
25919.49,Vijayawada,7,1,1,1
13120.32,Bangalore,9,0,1,1
43012.48,Bangalore,2,0,0,0
31451.3,Vijayawada,10,1,0,1
36824.09,Delhi,0,1,1,1
2168.22,Chennai,7,1,0,0
44043.32,Guntur,2,1,1,1
17962.63,Mumbai,9,0,0,0
23416.77,Bangalore,8,1,1,1
2960.77,Chennai,8,1,1,1
41494.16,Pune,8,0,1,1
35559.01,Vijayawada,7,0,1,1
997.67,Delhi,8,1,1,1
6353.93,Bangalore,9,0,1,0
46206.49,Guntur,10,1,1,1
39308.21,Vijayawada,6,0,0,0
9259.99,Vijayawada,5,0,0,0
17698.17,Bangalore,10,1,0,1
22416.38,Bangalore,8,1,0,1
44052.51,Vijayawada,10,0,0,0
39666.65,Bangalore,3,1,0,0
28529.61,Pune,2,0,0,0
19781.51,Pune,7,0,0,0
19985.25,Mumbai,4,1,0,0
21572.4,Bangalore,2,0,1,0
32386.09,Hyderabad,0,0,0,0
36892.46,Mumbai,1,0,0,0
38174.47,Vijayawada,8,0,0,0
14964.14,Chennai,7,0,0,0
19177.84,Hyderabad,0,0,1,0
46595.04,Hyderabad,2,1,1,1
16086.5,Pune,4,1,0,0
41564.58,Vijayawada,0,1,1,1
19607.02,Hyderabad,3,1,0,0
28664.9,Chennai,3,1,0,0
13641.71,Vijayawada,1,1,1,1
42883.75,Chennai,10,0,0,0
39346.39,Bangalore,1,0,1,0
35656.31,Chennai,6,1,0,1
35799.27,Bangalore,6,1,1,1
5903.58,Delhi,3,1,0,0
23546.43,Pune,6,1,1,1
44725.35,Bangalore,0,1,0,0
30259.82,Pune,2,0,1,0
40461.71,Guntur,7,1,1,1
25628.69,Delhi,7,0,0,0
31024.16,Bangalore,9,0,0,0
34896.93,Chennai,0,0,1,0
22320.29,Delhi,4,1,0,0
8494.09,Mumbai,4,1,1,0
39826.92,Delhi,8,1,1,1
28556.6,Bangalore,0,0,1,0
38658.27,Vijayawada,5,0,1,1
20959.28,Delhi,9,0,1,1
8730.53,Guntur,8,1,1,1
32676.56,Mumbai,0,1,0,0
31328.49,Vijayawada,5,1,1,1
4659.38,Hyderabad,4,0,1,0
41777.93,Guntur,0,0,1,0
13166.33,Delhi,6,0,1,1
42336.86,Bangalore,10,1,0,1
11184.24,Chennai,8,1,1,1
22906.12,Delhi,6,1,0,1
42177.74,Pune,5,1,1,1
42469.08,Pune,2,1,0,0
27717.29,Guntur,1,1,1,1
26021.41,Vijayawada,8,0,0,0
22695.29,Bangalore,2,0,0,0
16792.62,Bangalore,7,1,0,1
48817.02,Hyderabad,5,1,1,1
16939.3,Delhi,0,0,0,0
13423.75,Hyderabad,6,0,0,0
19878.27,Hyderabad,10,1,0,1
40889.43,Vijayawada,7,0,0,0
36771.29,Bangalore,6,1,1,1
38827.47,Pune,9,0,1,1
16521.93,Pune,8,1,0,1
23589.34,Bangalore,3,1,0,0
34018.89,Hyderabad,2,1,1,1
37120.36,Bangalore,5,1,0,1
28592.98,Hyderabad,2,0,1,0
13191.85,Pune,8,1,0,1
34171.42,Pune,7,0,1,1
10376.04,Vijayawada,0,0,1,0
28936.23,Chennai,10,0,1,1
47180.92,Vijayawada,9,0,0,0
24577.85,Mumbai,8,0,1,1
48292.2,Guntur,3,0,1,0
22931.3,Bangalore,0,1,1,1
8663.62,Hyderabad,9,1,0,0
10391.72,Chennai,9,0,0,0
47886.3,Bangalore,4,0,0,0
18003.75,Hyderabad,9,1,1,1
49694.81,Mumbai,9,0,0,0
40994.35,Mumbai,7,0,0,0
12997.33,Chennai,9,0,1,1
28114.42,Hyderabad,8,1,0,1
34899.0,Guntur,10,0,1,1
20772.84,Pune,8,0,1,1
47697.02,Mumbai,4,0,0,0
44163.11,Pune,8,0,0,0
32559.52,Mumbai,4,0,0,0
173.49,Delhi,7,0,0,0
2814.52,Bangalore,9,0,1,0
2222.31,Hyderabad,0,0,0,0
25927.31,Pune,1,1,0,0
7596.11,Bangalore,2,1,0,0
41662.89,Hyderabad,8,1,0,1
22936.4,Delhi,8,1,0,1
31604.16,Hyderabad,1,0,1,0
21206.82,Guntur,9,0,1,1
8657.38,Vijayawada,7,1,1,1
876.24,Chennai,0,0,0,0
31282.53,Pune,7,0,0,0
9811.45,Chennai,4,1,1,0
16370.57,Bangalore,9,1,0,1
16766.99,Guntur,8,1,0,1
9014.27,Vijayawada,4,0,1,0
32915.71,Hyderabad,5,0,1,1
29319.79,Mumbai,2,0,1,0
12507.34,Pune,2,1,1,1
41163.61,Delhi,0,0,1,0
138.38,Mumbai,4,0,1,0
6734.58,Mumbai,4,0,1,0
11193.06,Delhi,6,1,0,1
39509.67,Pune,4,0,0,0
41370.75,Mumbai,4,0,0,0
43726.49,Chennai,9,1,1,1
25936.76,Vijayawada,4,1,1,1
49953.23,Hyderabad,2,0,1,0
19119.86,Guntur,7,1,1,1
6554.45,Vijayawada,9,1,1,1
6830.93,Pune,0,1,0,0
9307.49,Pune,6,0,0,0
20905.95,Vijayawada,1,1,1,1
9538.28,Chennai,5,1,0,0
10845.28,Delhi,8,1,1,1
35534.77,Pune,7,0,1,1
716.63,Vijayawada,1,0,1,0
2537.9,Mumbai,4,0,0,0
10087.09,Vijayawada,8,0,0,0
49553.0,Hyderabad,6,0,0,0
44850.56,Delhi,4,1,0,0
46504.32,Chennai,2,0,1,0
42660.06,Bangalore,4,0,0,0
5998.62,Vijayawada,3,1,1,0
45066.55,Hyderabad,8,1,0,1
29612.69,Pune,8,1,1,1
14926.42,Hyderabad,10,0,1,1
16542.38,Vijayawada,10,0,0,0
11753.26,Pune,3,0,1,0
21462.55,Vijayawada,1,1,1,1
45777.15,Pune,9,0,1,1
26744.01,Mumbai,0,0,1,0
12375.64,Pune,0,1,1,1
5115.15,Delhi,8,1,1,1
7731.47,Bangalore,10,1,0,0
12470.65,Guntur,4,1,1,1
35569.98,Chennai,5,0,0,0
24159.88,Guntur,9,1,1,1
735.36,Chennai,7,1,1,1
32153.94,Hyderabad,1,1,1,1
11365.21,Vijayawada,1,0,0,0
34780.99,Delhi,9,0,0,0
9749.47,Bangalore,7,0,0,0
36614.94,Delhi,4,1,1,1
14401.9,Delhi,9,0,1,1
21619.47,Chennai,7,1,0,1
15829.14,Pune,1,0,1,0
16135.5,Hyderabad,9,0,1,1
48875.11,Delhi,8,1,0,1
34784.32,Guntur,10,0,1,1
13472.43,Hyderabad,6,0,1,1
30290.43,Mumbai,1,1,0,0
17381.2,Delhi,1,0,1,0
13102.54,Chennai,9,1,1,1
30153.64,Delhi,1,1,0,0
41080.78,Hyderabad,0,0,1,0
29432.83,Bangalore,0,1,1,1
5949.76,Vijayawada,4,0,0,0
8992.73,Pune,8,0,0,0
19743.45,Mumbai,2,0,0,0
45775.39,Hyderabad,8,1,1,1
33037.57,Pune,8,0,0,0
16152.63,Pune,9,1,0,1
14195.98,Chennai,6,0,0,0
17193.04,Hyderabad,6,0,0,0
46633.78,Bangalore,9,1,1,1
42515.21,Delhi,8,0,1,1
2224.32,Vijayawada,9,1,0,0
2147.21,Bangalore,10,0,0,0
43296.07,Vijayawada,1,0,0,0
40556.77,Mumbai,6,0,0,0
26901.98,Mumbai,8,1,0,1
8234.17,Guntur,6,0,0,0
5660.78,Bangalore,10,1,0,0
49710.33,Hyderabad,10,0,0,0
15745.62,Delhi,9,1,0,1
23922.61,Bangalore,4,1,1,1
24064.36,Guntur,0,0,0,0
22245.27,Guntur,1,1,1,1
41161.43,Bangalore,9,1,0,1
21119.1,Vijayawada,7,1,1,1
43651.7,Pune,2,0,1,0
46150.17,Vijayawada,5,0,0,0
37477.11,Vijayawada,1,1,0,0
18761.12,Chennai,8,1,0,1
45351.79,Mumbai,8,1,0,1
46413.51,Hyderabad,0,1,0,0
19871.71,Mumbai,3,1,0,0
2296.44,Bangalore,8,0,1,0
41887.24,Chennai,9,0,0,0
29373.42,Hyderabad,9,0,0,0
40294.16,Mumbai,3,0,0,0
6849.26,Vijayawada,9,1,1,1
34459.12,Mumbai,7,1,1,1
11640.13,Hyderabad,1,0,1,0
2572.0,Vijayawada,8,1,0,0
43165.71,Bangalore,7,1,1,1
33113.15,Hyderabad,4,1,0,0
16019.24,Mumbai,8,1,1,1
11333.94,Guntur,1,0,0,0
35946.48,Mumbai,9,1,1,1
